Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
EMT,EMT PDZ V197 POM V264 ITSME V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
EMT,EMT PDZ V186 ROBNN V208 JLI RNM,RNM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM,JM110PQ70,,ONTP13,1,ZLA,ZLA
EMT,EMT PDZ V186 HAILE V66 MZB SAN,SAN,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
EMT,EMT PDZ V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,PQ60,,ONTP16,1,ZLA,ZLA
EMT,EMT PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,JM80,,ONTP17,2,ZLA,ZLA
EMT,EMT PDZ V186 HAILE V66 MZB SDM,SDM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
EMT,EMT PDZ V186 HAILE V66 MZB SEE,SEE,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
EMT,EMT PDZ V388 SLI SLI,SLI,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
EMT,EMT PDZ V186 DARTS SMO,SMO,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SMO,JMPQ60,,ONTP7,1,ZLA,ZLA
EMT,EMT PDZ PDZ270/013 RNDAL V363 POXKU V8 SLI SNA,SNA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA,JMPQ40,,ONTP10,1,ZLA,ZLA
EMT,EMT PDZ V186 PGY TIJ TIJ,TIJ,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ,JM110 PQ090,,ONTP18,1,ZLA,
EMT,EMT PDZ V388 SLI TOA,TOA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
EMT,EMT PDZ V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
EMT,EMT PDZ V197 POM V264 ITSME V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
EMT,EMT PDZ V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
EMT,EMT PDZ V197 POM V264 ITSME V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
ENE,ENE Q480 BEETS,BEETS,,,,HSD,,,,SW BND,1,,
ENNSO,ENNSO  ANATI,ANATI,,,,NAR,N770A: DIRECT,,,WESTBOUND,1,,
ENNSO,ENNSO ANATI OMALI TOXAL KJOHN,KJOHN,,,,NAR,N774A,,,WESTBOUND,1,,
ENNSO,ENNSO  MIILS,MIILS,,,,NAR,N764A: DIRECT,,,WESTBOUND,1,,
ENNSO,ENNSO OMTOL MT,MT,,,,NAR,N776B,,,WESTBOUND,1,,
ENNSO,ENNSO  QUBIS,QUBIS,,,,NAR,N768A: DIRECT,,,WESTBOUND,1,,
ENNSO,ENNSO  TAFFY,TAFFY,,,,NAR,N766A: DIRECT,,,WESTBOUND,1,,
ENNSO,ENNSO  YBC,YBC,,,,NAR,N772A: DIRECT,,,WESTBOUND,1,,CZU
EUG,EUG EUG V448 OED OED,OED,1400-0700,,,SLD,TRAFFIC FROM THE EUGENE. OR AREA,17000 AND BELOW,PROPS/TURBOPROPS,SOUTHBOUND,1,ZSE,
EUG,EUG EUG V481 CVO V495 UBG UBG,UBG,1400-0700,,,SLD,TRAFFIC FROM THE EUGENE. OR AREA,17000 AND BELOW,PROPS/TURBOPROPS,NORTHBOUND,1,ZSE,
EWC,EWC EWC EWC050/130 GEE ROC,ROC,,,,SHD,TRAFFIC OVERFLYING ELLWOOD CITY. PA TO ROCHESTER (ROC),,,NORTHBOUND,1,,ZOB
EWN,EWN ILM KAATT Q172 YUTEE SKWKR SITTH2 ATL,ATL,,,,H,,,,EAST FLOW,1,ZDC,ZTL
EWN,EWN ILM KAATT Q172 YUTEE SKWKR JJEDI3 ATL,ATL,,,,H,,,,WEST FLOW,2,ZDC,ZTL
EWN,EWN ILM OKNEE MLLET3 CLT,CLT,,,,H,,AOB FL220,,,1,ZDC,ZTL
EWR,EWR LANNA T430 ETX ABE,ABE,,,,TEC,,8000,JETS ONLY,,1,ZNY,ZNY
EWR,EWR LANNA T430 ETX ABE,ABE,,,,TEC,,6000,PROPS ONLY,,2,ZNY,ZNY
EWR,EWR BAYYS SEALL V188 GON DEEPO2 ACK,ACK,1100-0300,,,H,,FL180-FL230,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BAYYS SEALL V188 GON DEEPO2 ACK,ACK,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK BAYYS SEALL V188 GON DEEPO2 ACK,ACK,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD T216 NEWBE T300 DEEPO ACK,ACK,,,,TEC,,10000,,,2,ZNY,ZBW
EWR,EWR DIXIE T315 ACY ACY,ACY,,,,TEC,,6000,PROPS ONLY,,1,ZNY,ZDC
EWR,EWR ELVAE NECCK DIXIE T303 CRESI ACY,ACY,,,,TEC,,,,,2,ZNY,ZDC
EWR,EWR ZIMMZ Q42 MIKYG Q480 VINSE LEJOY NESTO AGC,AGC,,,,H,FROM NEWARK & SATS,,RNAV EQUIPPED ONLY,,1,ZNY,ZOB
EWR,EWR NEWEL J60 PSB SOORD ZZIPS1 AKR,AKR,,,,H,FROM NEWARK & SATS,,,,1,ZNY,ZOB
EWR,EWR BDR V487 CANAN ALB,ALB,1100-0300,,,L,TO ALB.SCH,110-150 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 SOARS V487 CANAN ALB,ALB,1100-0300,,,L,TO ALB.SCH,110-150 ONLY,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR BIGGY Q75 SLOJO Q103 CYNTA SHFTY6 APF,APF,,,,H,,,,,1,ZNY,ZMA
EWR,EWR GREKI JUDDS MARTN KEYNN ASH,ASH,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
EWR,EWR MERIT HFD T315 GDM MANCH ASH,ASH,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR LANNA J48 MOL FLASK OZZZI1 ATL,ATL,,,,H,,,RNAV ONLY,,2,ZNY,ZTL
EWR,EWR GREKI JUDDS CAM CON AUG,AUG,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
EWR,EWR MERIT HFD PUT BOS MESHL AUG,AUG,1100-0300,,,H,,FL250 AND ABOVE,,,2,ZNY,ZBW
EWR,EWR BDR V487 CAM CON AUG,AUG,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD CLOWW AUG,AUG,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
EWR,EWR PARKE HYPER J6 HVQ Q68 YOCKY LITTR TXK BROBB WINDU SEWZY6 AUS,AUS,,,,H,,,,,1,ZNY,ZHU
EWR,EWR COATE T218 TALLI LVZ AVP,AVP,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZNY
EWR,EWR ELVAE COL WHITE Q409 CRPLR PAACK Q97 KENLL CPTAN3 BCT,BCT,,,,H,TO 06FA.BCT.FXE.PBI.PMP,,,,1,ZNY,ZMA
EWR,EWR ELVAE COL WHITE Q409 CRPLR EARZZ Q131 WAALT Y289 DULEE CLMNT2 BCT,BCT,,,,H,TO 06FA.BCT.F45.PBI,,JETS ONLY,WATER,3,ZNY,ZMA
EWR,EWR BDR BDL,BDL,,,,TEC,,10000,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V419 JUDDS BDL,BDL,,,,TEC,,9000,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR WRENN PUGGS EEGOR BDR,BDR,,,,TEC,,5000,JETS ONLY,,1,ZNY,ZNY
EWR,EWR BREZY V39 CMK T634 DENNA BDR,BDR,,,,TEC,,6000,PROPS ONLY,,2,ZNY,ZNY
EWR,EWR MERIT HFD DREEM2 BED,BED,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK MERIT HFD DREEM2 BED,BED,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR NEION Q232 CORDS CFB BGM,BGM,,,,H,,,JETS,,2,ZNY,ZNY
EWR,EWR HAAYS HUO V252 CFB BGM,BGM,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZNY
EWR,EWR GREKI JUDDS CAM BGR,BGR,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
EWR,EWR MERIT HFD PUT BOS BGR,BGR,1100-0300,,,H,,FL250 AND ABOVE,,,2,ZNY,ZBW
EWR,EWR BDR V487 CAM CON AUG BGR,BGR,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD CLOWW BGR,BGR,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
EWR,EWR GREKI JUDDS CAM BHB,BHB,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
EWR,EWR MERIT HFD PUT BOS BHB,BHB,1100-0300,,,H,,FL250 AND ABOVE,,,2,ZNY,ZBW
EWR,EWR BDR V487 CAM CON AUG BHB,BHB,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD CLOWW BHB,BHB,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
EWR,EWR LANNA J48 CSN FANPO Q40 NIOLA DIODE BHM,BHM,,,,H,,,,,1,ZNY,ZTL
EWR,EWR BREZY V39 CMK V3 HFD T216 GON BID,BID,,,,TEC,,9000,GREATER THAN 210 KTS IAS,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD GON BID,BID,,,,TEC,,9000,PROPS LESS THAN 210 KTS IAS,,2,ZNY,ZBW
EWR,EWR COL BLM,BLM,,,,TEC,,2000,,,1,ZNY,ZNY
EWR,EWR PARKE J6 HVQ Q68 YOCKY GROAT PASLY4 BNA,BNA,,,,H,FROM NEWARK & SATS,,,,1,ZNY,ZME
EWR,EWR MERIT ROBUC3 BOS,BOS,1100-0300,,,H,,FL180-FL230,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK MERIT ORW WOONS2 BOS,BOS,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR MERIT ROBUC3 BOS,BOS,1100-0300,,,L,,110-170,TURBOJET: DME/DME/IRU OR GNSS REQUIRED,,3,ZNY,ZBW
EWR,EWR EEGOR T315 HFD V3 WOONS BOS,BOS,,,,TEC,,9000,PROPS 210 KTS OR GREATER,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 WOONS BOS,BOS,,,,TEC,,9000,PROPS LESS THAN 210 KTS IAS,,4,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD FOSTY WOONS BOS,BOS,,,,TEC,,9000,/E. /F. /G. PROPS ONLY,,5,ZNY,ZBW
EWR,EWR GREKI JUDDS CAM BTV,BTV,1100-0300,,,H,,FL190 AND ABOVE,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BDR V487 BTV BTV,BTV,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK SOARS JUDDS BTV,BTV,,,,TEC,,10000,/E. /F. /G ONLY,,2,ZNY,ZBW
EWR,EWR NEION Q232 STUBN BENEE BUF,BUF,,,,H,,,,,1,ZNY,ZOB
EWR,EWR COATE T218 LAAYK STUBN BENEE BUF,BUF,,,,H,FROM NEWARK & SATS,,TURBOPROPS,,2,ZNY,ZOB
EWR,EWR COATE T218 LAAYK STUBN BENEE BUF,BUF,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZOB
EWR,EWR MERIT HFD DREEM2 BVY,BVY,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK MERIT HFD DREEM2 BVY,BVY,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR BIGGY Q75 MXE V378 NUGGY TRISH4 BWI,BWI,,,,H,,,TURBOJETS ONLY,,1,ZNY,ZDC
EWR,EWR BIGGY V3 MXE V378 NUGGY TRISH4 BWI,BWI,,,,L,,,TURBOJETS ONLY,,1,ZNY,ZDC
EWR,EWR LANNA T430 ETX V39 LRP T449 KITHE BWI,BWI,,,,TEC,PROPS 210 KTS OR GREATER-8000,6000,PROPS ONLY,,1,ZNY,ZDC
EWR,EWR NEWEL J60 PSB SOORD ZZIPS1 CAK,CAK,,,,H,FROM NEWARK & SATS,,RNAV TURBOJET,,1,ZNY,ZOB
EWR,EWR LANNA J48 CSN FANPO Q40 ALEAN VXV CHA,CHA,,,,H,,,,,1,ZNY,ZTL
EWR,EWR BIGGY Q75 GVE CHO,CHO,,,,H,,,,,1,ZNY,ZDC
EWR,EWR ELVAE COL WHITE Q409 CRPLR DFENC Q109 JOHAR AMYLU AMYLU3 CHS,CHS,1100-0300,,,H,FROM NEWARK & SATS TO CHS.JZI,,,,2,ZNY,ZJX
EWR,EWR NEWEL J60 PSB UPPRR TRYBE4 CLE,CLE,,,,H,,,RNAV TURBOJET,,1,ZNY,ZOB
EWR,EWR LANNA T430 SEG PSB UPPRR TRYBE4 CLE,CLE,1100-0300,,,L,,90-100 INCL,,,1,ZNY,ZOB
EWR,EWR ELIOT V39 ETX T430 PSB UPPRR TRYBE4 CLE,CLE,1100-0300,,,L,,140-170 INCL,,,2,ZNY,ZOB
EWR,EWR BIGGY Q75 GVE AIROW CHSLY6 CLT,CLT,1100-0300,,,H,,,,,1,ZNY,ZTL
EWR,EWR ZIMMZ Q42 MIKYG Q480 AIR CLPRR3 CMH,CMH,,,,H,FROM NEWARK & SATS,,,,1,ZNY,ZID
EWR,EWR GREKI JUDDS CAM CON,CON,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
EWR,EWR MERIT HFD T315 GDM CON,CON,1100-0300,,,L,,110-150 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD CLOWW CON,CON,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
EWR,EWR ELVAE NECCK DIXIE T303 ISO V1 CRE CRE,CRE,,,,TEC,,,,,1,ZNY,ZJX
EWR,EWR PARKE J6 HVQ CRW,CRW,,,,H,FROM NEWARK & SATS,,,,1,ZNY,ZID
EWR,EWR PARKE J6 COLNS GAVNN7 CVG,CVG,,,,H,FROM NEWARK SATS ONLY,,RNAV ONLY,,2,ZNY,ZID
EWR,EWR LANNA T430 ETX V162 HWANG CXY,CXY,1100-0300,,,L,,90-100 INCL,,,1,ZNY,ZNY
EWR,EWR ELIOT V39 ETX T299 HWANG CXY,CXY,1100-0300,,,L,,110-170 INCL,,,2,ZNY,ZNY
EWR,EWR SBJ LANNA T430 ETX V162 HAR CXY,CXY,,,,TEC,,6000,PROPS ONLY,,1,ZNY,ZNY
EWR,EWR SBJ LANNA T430 ETX V162 HAR CXY,CXY,,,,TEC,,8000,PROPS 210 KTS OR GREATER,,2,ZNY,ZNY
EWR,EWR BREZY V39 CMK GREKI JUDDS CAM BUGSY DEANS-STAR CYOW,CYOW,,,,H,,FL 190 AND ABOVE,,,1,ZNY,CZU
EWR,EWR BREZY V39 SOARS V487 CAM BUGSY DEANS-STAR CYOW,CYOW,,,,L,,110-170 INC,PROPS ONLY,,1,ZNY,CZU
EWR,EWR GREKI JUDDS CAM JASDU PBERG CARTR1 CYUL,CYUL,,,,H,FROM NEWARK SATS ONLY,,DME/DME/IRU OR GNSS REQUIRED,,1,ZNY,CZU
EWR,EWR BDR V91 BOWAN V487 BTV PBERG CARTR1 CYUL,CYUL,,,,L,,70-170 INCL,,,1,ZNY,CZU
EWR,EWR GAYEL Q818 WOZEE LINNG-STAR CYYZ,CYYZ,,,,H,FROM NEWARK & SATS,090-170 INCL,RNAV EQUIPPED ONLY,,1,ZNY,CZY
EWR,EWR COATE Q436 MTCAF STUBN WOZEE VERKO-STAR CYYZ,CYYZ,,,,H,,,NON JET ACFT ONLY,,2,ZNY,CZY
EWR,EWR COATE T218 LAAYK STUBN WOZEE VERKO-STAR CYYZ,CYYZ,,,,L,,,NON JET ACFT ONLY,,1,ZNY,CZY
EWR,EWR ELVAE COL WHITE Q409 CRPLR Q85 LPERD TTHOR3 DAB,DAB,,,,H,FROM NEWARK & SATS TO 7FL6.DAB.DED.EVB.LEE.OMN.ORL.SFB.X50,,,,1,ZNY,ZJX
EWR,EWR ZIMMZ Q42 MIKYG Q480 AIR APE DANEI3 DAY,DAY,,,,H,FROM NEWARK & SATS,,RNAV EQUIPPED ONLY,,1,ZNY,ZID
EWR,EWR BIGGY Q75 MXE CLIPR3 DCA,DCA,,,,H,,,GPS OR DME/DME-IRU EQUIPPED,,2,ZNY,ZDC
EWR,EWR BIGGY V3 MXE V378 BAL DCA,DCA,1100-0300,,,L,,90-170 INCL PROPS,,,1,ZNY,ZDC
EWR,EWR LANNA T430 ETX V39 LRP V93 BAL DCA,DCA,,,,TEC,PROPS 210 KTS OR GREATER-8000,6000,PROPS ONLY,,1,ZNY,ZDC
EWR,EWR NEWEL J60 IOW DSM OBH BRWRY LAWGR3 DEN,DEN,,,,H,,,,,1,ZNY,ZDV
EWR,EWR GAYEL Q818 WOZEE COLTS GIGGY2 DET,DET,,,,H,TO DETROIT SATS(DET.CYQG ONLY),,DME/DME/IRU OR GNSS REQUIRED,,1,ZNY,ZOB
EWR,EWR PARKE J6 HVQ Q68 LITTR FEWWW SEEVR4 DFW,DFW,,,,H,FROM NEWARK & SATS,,,DFW SOUTH FLOW,1,ZNY,ZFW
EWR,EWR PARKE J6 HVQ Q68 LITTR FEWWW BRDJE5 DFW,DFW,,,,H,FROM NEWARK & SATS,,,DFW NORTH FLOW,2,ZNY,ZFW
EWR,EWR GAYEL J95 CFB TRAAD JACCI FERRL2 DTW,DTW,1100-0300,,,H,FROM NEWARK & SATS,,DME/DME/IRU OR GPD REQUIRED,DTW SOUTH FLOW,1,ZNY,ZOB
EWR,EWR GAYEL J95 CFB TRAAD JACCI WNGNT2 DTW,DTW,1100-0300,,,H,FROM NEWARK & SATS,,DME/DME/IRU OR GPS REQUIRED,DTW NORTH FLOW,2,ZNY,ZOB
EWR,EWR BREZY V39 CMK DXR,DXR,,,,TEC,,3000,,,1,ZNY,ZNY
EWR,EWR GREKI JUDDS CAM EEN,EEN,1100-0300,,,H,,FL190 AND ABOVE,,,1,ZNY,ZBW
EWR,EWR MERIT HFD T315 GDM EEN,EEN,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK SOARS JUDDS WHATE EEN,EEN,,,,TEC,,10000,/E. /F. /G ONLY,,1,ZNY,ZBW
EWR,EWR COATE T218 LAAYK STUBN ELM,ELM,1100-0300,,,L,,90-170 INCL,,,1,ZNY,ZNY
EWR,EWR BAYYS SEALL V188 GON V374 MINNK EWB,EWB,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK BAYYS SEALL V188 GON V374 MINNK EWB,EWB,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD V167 PVD EWB,EWB,,,,TEC,,9000,GREATER THAN 210 KTS IAS,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD V167 PVD EWB,EWB,,,,TEC,,9000,LESS THAN 210 KTS IAS,,2,ZNY,ZBW
EWR,EWR ELVAE COL WHITE Q409 CRPLR EARZZ Q131 WAALT Y289 BAHAA AR17 HIBAC EBAYY FNTSY1 EYW,EYW,,,,H,,,,WATER,1,ZNY,ZMA
EWR,EWR ELVAE COL WHITE Q409 CRPLR PAACK Q97 EBAYY FNTSY1 EYW,EYW,,,,H,,,,,2,ZNY,ZMA
EWR,EWR MERIT HFD GRAYM6 FIT,FIT,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK MERIT HFD GRAYM6 FIT,FIT,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR ELVAE COL WHITE Q409 CRPLR KOOKI Q133 CHIEZ Y291 MAJIK CUUDA3 FLL,FLL,,,,H,TO FLL.OPF,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,WATER,1,ZNY,ZMA
EWR,EWR ELVAE COL WHITE Q409 CRPLR PAACK Q97 PRMUS CUUDA3 FLL,FLL,,,,H,TO FLL.OPF,,,,3,ZNY,ZMA
EWR,EWR ELVAE COL DIXIE Y481 OHRYN Y488 STERN Y493 JENKS MAJIK CUUDA3 FLL,FLL,,,,H,,,JETS ONLY. EXCLUDES EA50. E50P. SF50. C510. C525,DEEP OCEAN,4,ZNY,ZMA
EWR,EWR ELVAE COL WHITE Q409 CRPLR PAACK Q97 KENLL TARPN3 FLL,FLL,,,,H,TO 07FA.FLL.HST.HWO.MIA.OPF.TMB.X51,,VLJ/TURBPROP ONLY: INCL EA50.E50P.SF50.C510.C525,,5,ZNY,ZMA
EWR,EWR BIGGY Q75 SLOJO Q103 CYNTA SHFTY6 FMY,FMY,,,,H,,,,,1,ZNY,ZMA
EWR,EWR BREZY V39 CMK T634 BETHA ORCHA FOK,FOK,,,,TEC,,6000,,,1,ZNY,ZNY
EWR,EWR NEWEL J60 DANNR RAV J64 FWA,FWA,,,,H,,,,,1,ZNY,ZAU
EWR,EWR BDR V487 CAM GFL,GFL,1100-0300,,,L,,110-170 INCL,JETS ONLY,,1,ZNY,ZBW
EWR,EWR BREZY V39 SOARS V487 CAM GFL,GFL,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD GON GON,GON,,,,TEC,,9000,PROPS LESS THAN 210 KTS IAS,,1,ZNY,ZBW
EWR,EWR BDR MAD MAD126 MONDI GON,GON,,,,TEC,,9000,210 KTS +,,2,ZNY,ZBW
EWR,EWR BIGGY Q75 GVE LYH HENBY GSO,GSO,,,,H,,,,,1,ZNY,ZTL
EWR,EWR BIGGY Q75 GVE FUBLL JUNNR4 GSP,GSP,,,,H,,,,,1,ZNY,ZTL
EWR,EWR EEGOR T315 HFD HFD,HFD,,,,TEC,,9000,GREATER THAN 210 KTS IAS,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD HFD,HFD,,,,TEC,,9000,LESS THAN 210 KTS IAS,,2,ZNY,ZBW
EWR,EWR LANNA J48 CSN FANPO Q40 AEX WAPPL6 HOU,HOU,,,,H,,,TURBOJETS,,1,ZNY,ZHU
EWR,EWR BREZY HPN,HPN,,,,TEC,,3000,,,1,ZNY,ZNY
EWR,EWR LANNA J48 EMI CSN V140 MOL HSP,HSP,,,,H,FROM NEWARK & SATS,,,,1,ZNY,ZDC
EWR,EWR BAYYS SEALL V188 GON V374 MVY HYA,HYA,1100-0300,,,L,,110-170 INCL,,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK BAYYS SEALL V188 GON V374 MVY HYA,HYA,1100-0300,,,L,,110-170 INCL,PROPS ONLY,,2,ZNY,ZBW
EWR,EWR EEGOR T315 HFD V167 PVD T393 GAILS HYA,HYA,,,,TEC,,9000,GREATER THAN 210 KTS IAS,,1,ZNY,ZBW
EWR,EWR BREZY V39 CMK V3 HFD V167 PVD T393 GAILS HYA,HYA,,,,TEC,,9000,LESS THAN 210 KTS IAS,,2,ZNY,ZBW
EWR,EWR LANNA T430 ETX HZL,HZL,,,,TEC,PROPS 210 KTS OR GREATER-8000,6000,PROPS ONLY,,1,ZNY,ZNY
EWR,EWR PARKE HYPER9 IAD,IAD,,,,H,FROM NEWARK & SATS,,RNAV EQUIPPED ONLY,,1,ZNY,ZDC
EWR,EWR ELIOT V39 LRP V143 MULRR AML IAD,IAD,1100-0300,,,L,,140-170 INCL PROPS,,,2,ZNY,ZDC
EWR,EWR LANNA T430 ETX V39 LRP V143 MULRR AML IAD,IAD,1100-0300,,,L,,90-130 INCL PROPS,,,3,ZNY,ZDC
EWR,EWR LANNA T430 ETX V39 ROBRT AML IAD,IAD,,,,TEC,PROPS 210 KTS OR GREATER-8000,6000,PROPS ONLY,,1,ZNY,ZDC
EWR,EWR LANNA J48 CSN FANPO Q40 AEX SKNRD4 IAH,IAH,,,,H,,,TURBOJETS,IAH EAST FLOW,3,ZNY,ZHU
EWR,EWR LANNA J48 CSN FANPO Q40 AEX DOOBI2 IAH,IAH,,,,H,,,TURBOJETS,IAH WEST FLOW,5,ZNY,ZHU
EWR,EWR BIGGY V3 MAZIE ILG,ILG,,,,TEC,ALL OTHER PROPS-4000,8000,JETS AND PROPS GREATER THAN 210 KTS IAS,,1,ZNY,ZNY
EWR,EWR NEWEL J60 DANNR RAV J64 CASIO RINTE SNKPT2 IND,IND,,,,H,,MAX ALTITUDE FL280,TURBOJETS,,1,ZNY,ZID
EWR,EWR BIGGY Q75 GVE LYH HENBY3 INT,INT,,,,H,,,,,1,ZNY,ZTL
EWR,EWR BDR248 CCC285 CCC ISP,ISP,,,,TEC,RADAR VECTOR,5000,JETS ONLY,,1,ZNY,ZNY
EWR,EWR BREZY V39 CMK T634 DENNA T705 CCC ISP,ISP,,,,TEC,,6000,PROPS LESS THAN 210 KTS IAS,,2,ZNY,ZNY
EWR,EWR NEION Q232 CORDS CFB ITH,ITH,,,,H,,,JETS,,1,ZNY,ZNY
EWR,EWR ELVAE COL WHITE Q409 SESUE ESENT LUNNI2 JAX,JAX,,,,H,FROM NEWARK SATS ONLY,,TURBOJETS ONLY:  DME/DME/IRU OR GPS REQUIRED,,2,ZNY,ZJX
EWR,EWR DPK282 JFK,JFK,,,,TEC,EWR DEP 4 & EWRN,5000,,,1,ZNY,ZNY
EWR,EWR COL JFK JFK,JFK,,,,TEC,EWR DEP 22 & EWRS,4000,,,2,ZNY,ZNY
